id,cond,llm,n_annot,consistency,coherence,originality,surprisingness,enjoyment,quality,coherence_comp,creativity_comp,attract_comp,overall,n_words,n_sentences,mean_word_length,mean_sentence_length,ttr,hapax_ratio,comma_density,flesch_approx,adjacent_sentence_similarity,semantic_distinctiveness,s_novelty,s_transience,s_resonance,ntr_unit,n_units_total,n_units_used
conv_70ad5af6ba2e48278bbd9a7aa749b9e7,LLM-LLM-cross,2,0,,,,,,,,,,,538.0,32.0,4.763940520446097,16.8125,0.5576208178438662,0.4275092936802974,74.34944237918216,62.5558143587361,0.0519558781350772,0.5776988887688428,-3.471517905112236,-0.8283631186331472,-2.6431547864790885,sentence,33,31
conv_a95cc413c7a9403c874c54f6876aac85,LLM-LLM-cross,2,0,,,,,,,,,,,542.0,28.0,4.7988929889298895,19.357142857142858,0.5387453874538746,0.4114391143911439,92.25092250922508,58.570525830258305,0.0572438018984311,0.5493836978279802,-3.100299651806171,-0.4212877566997821,-2.679011895106389,sentence,28,26
conv_bbf2e55bcb81453ea2de05d09ee4dc07,LLM-LLM-cross,2,0,,,,,,,,,,,501.0,30.0,4.706586826347305,16.7,0.5788423153692615,0.4451097804391217,101.79640718562874,65.7707275449102,0.0655765769197942,0.5019741840746177,-4.021737400329474,-1.2404924287940515,-2.7812449715354224,sentence,35,33
conv_738c5c614a6b466c83e6303ab32ab76e,LLM-LLM-cross,2,0,,,,,,,,,,,588.0,23.0,4.369047619047619,25.565217391304348,0.4829931972789115,0.3435374149659864,78.2312925170068,64.34548802129548,0.0947583150340326,0.4979811701447781,-2.6952515017418635,-0.6976965240069798,-1.9975549777348836,sentence,23,21
conv_6b38bb4874c74771bfda04d7ed388e44,LLM-LLM-cross,2,0,,,,,,,,,,,593.0,22.0,4.7841483979763915,26.954545454545453,0.5311973018549747,0.4097807757166947,80.94435075885329,51.36348880883031,0.0828577123933926,0.4979811701447781,-2.4784138321876528,-0.6064451336860657,-1.8719686985015869,sentence,22,20
conv_309b09e10fad4b558c2f32e1082570b8,LLM-LLM-cross,2,0,,,,,,,,,,,535.0,20.0,4.54392523364486,26.75,0.5271028037383177,0.3906542056074766,91.58878504672896,62.66692757009348,0.08305658156071,0.5954363616950018,-4.051958951354027,-1.2558354407548904,-2.7961235105991364,sentence,22,20
conv_c2cf7b6067f9441b993e3f5ee24bddaf,LLM-LLM-cross,2,0,,,,,,,,,,,573.0,18.0,4.596858638743456,31.833333333333332,0.518324607329843,0.4013961605584642,87.26003490401396,50.94615619546249,0.1133519049048408,0.5453264091150314,-2.0602306127548218,-0.5152683187933529,-1.544962293961469,sentence,19,17
conv_767f4e012b974a319448f049fadb24ad,LLM-LLM-cross,2,0,,,,,,,,,,,567.0,20.0,4.62257495590829,28.35,0.5114638447971781,0.3915343915343915,74.07407407407408,56.15816269841271,0.0948886230213304,0.5684740585464063,-3.0230678949091168,-0.9304404490523868,-2.09262744585673,sentence,20,18
conv_df940bf192af442aa6b4f349f27381ef,LLM-LLM-cross,2,0,,,,,,,,,,,545.0,22.0,4.8311926605504585,24.772727272727273,0.5119266055045871,0.3651376146788991,89.90825688073394,53.93692035029193,0.0953671933798764,0.5743353878302342,-2.4864253222942354,-0.5799991428852082,-1.9064261794090271,sentence,22,20
conv_72fde8484e8a4e16afb9921857f436b2,LLM-LLM-cross,2,0,,,,,,,,,,,571.0,26.0,4.576182136602452,21.96153846153846,0.5166374781085814,0.3800350262697022,77.05779334500876,64.08904721810589,0.0862007007253969,0.5321084800586813,-2.894313325881958,-0.8066659450531006,-2.087647380828858,sentence,27,25
conv_8219f2eeea97436b89e83b9d0c0c2924,LLM-LLM-cross,2,0,,,,,,,,,,,557.0,36.0,4.540394973070018,15.47222222222222,0.5385996409335727,0.40754039497307,77.19928186714542,70.8376962397766,0.0607355740687534,0.5289623406477755,-3.5090596885294527,-0.7351123142886806,-2.7739473742407723,sentence,39,37
conv_2d25a75a60114aeaae4278b31d9a4888,LLM-LLM-cross,2,0,,,,,,,,,,,541.0,31.0,4.768946395563771,17.451612903225808,0.5526802218114603,0.432532347504621,86.87615526802219,61.3615389660724,0.0478834559000023,0.5803207275678502,-3.4296515713135403,-0.8232408414284388,-2.606410729885101,sentence,32,30
conv_14c1e580bdf849408b4269db5c18f37c,LLM-LLM-cross,2,0,,,,,,,,,,,541.0,24.0,4.6377079482439925,22.541666666666668,0.4805914972273567,0.3364140480591497,88.72458410351202,56.19513439617992,0.0796029629496218,0.5835279826962442,-3.1434458169070156,-0.607392506165938,-2.5360533107410776,sentence,24,22
conv_4ca58b2f432a41999edd2b838d3d9303,LLM-LLM-cross,2,0,,,,,,,,,,,546.0,31.0,4.672161172161172,17.612903225806452,0.5366300366300366,0.3974358974358974,86.08058608058607,68.72054058844382,0.0671813671435646,0.5743623022208266,-3.5847108133377565,-0.8706068492704823,-2.7141039640672746,sentence,33,31
conv_88eeb9c94b974c70b4689ec6d341ed7e,LLM-LLM-cross,2,0,,,,,,,,,,,529.0,42.0,4.718336483931947,12.595238095238097,0.5349716446124764,0.3931947069943289,98.29867674858222,68.35026622558289,0.0290854054203214,0.5743353878302342,-3.994154669344425,-0.8456792399287224,-3.148475429415703,sentence,42,40
conv_7d0c7e3f0c0042ba91e42ff0f61cb2e5,LLM-LLM-cross,2,0,,,,,,,,,,,531.0,34.0,4.745762711864407,15.617647058823527,0.5536723163841808,0.4199623352165725,103.57815442561206,66.07461365902294,0.0547915335659214,0.4983537254715143,-4.3005772635743424,-0.7681880351659414,-3.532389228408401,sentence,39,37
conv_884ea79d232948278265718c7635dc12,LLM-LLM-cross,2,0,,,,,,,,,,,555.0,29.0,4.686486486486486,19.13793103448276,0.5585585585585585,0.4198198198198198,70.27027027027027,62.262972972973,0.070038173189909,0.569573449367919,-3.269863247871399,-0.7908852611269269,-2.478977986744472,sentence,30,28
conv_489f8d2f9d644f51a1d0a683b96619e9,LLM-LLM-cross,2,0,,,,,,,,,,,542.0,27.0,4.621771217712177,20.074074074074073,0.566420664206642,0.4354243542435424,77.49077490774908,65.02291444581113,0.0683380615983334,0.5296644122362333,-3.3828903395554115,-0.3656834405044029,-3.0172068990510086,sentence,31,29
conv_50252ebdc1f84074acbc130461dc3683,LLM-LLM-cross,2,0,,,,,,,,,,,544.0,23.0,4.8088235294117645,23.652173913043477,0.5514705882352942,0.4025735294117647,60.661764705882355,55.9280434782609,0.1062184424007368,0.5537492450155199,-2.9159762444703476,-0.685778436453446,-2.230197808016902,sentence,25,23
conv_8ea182b6c2774c32bc711851e0f33eba,LLM-LLM-cross,2,0,,,,,,,,,,,548.0,31.0,4.693430656934306,17.677419354838708,0.5456204379562044,0.4124087591240876,60.21897810218979,62.30117847892632,0.0575666656182117,0.5543101060275111,-3.4926207860310874,-0.6481510758399963,-2.844469710191091,sentence,32,30
conv_3ee73234754240d09f68987462dae67e,LLM-LLM-cross,2,0,,,,,,,,,,,521.0,27.0,4.610364683301343,19.296296296296298,0.5489443378119002,0.401151631477927,65.25911708253358,64.32757019975833,0.0571851071792565,0.651169528010737,-3.8817110830737698,-0.7193451004643594,-3.1623659826094106,sentence,33,31
conv_83f444d58cbd443c82f6355d878e7595,LLM-LLM-cross,2,0,,,,,,,,,,,540.0,27.0,4.7444444444444445,20.0,0.5740740740740741,0.4407407407407407,83.33333333333333,62.61166666666671,0.0645353225344144,0.6277951907114119,-3.324376823725524,-0.8234209948115878,-2.500955828913936,sentence,29,27
conv_5f36f11261f64de08500e33268032467,LLM-LLM-cross,2,0,,,,,,,,,,,529.0,34.0,4.767485822306238,15.558823529411764,0.5652173913043478,0.4120982986767486,75.61436672967864,66.94147086622931,0.0364241403680316,0.5931612524899061,-4.144659810775035,-1.0597695595509298,-3.084890251224105,sentence,39,37
conv_6206a6e804514f058bf50b018b0f47e8,LLM-LLM-cross,2,0,,,,,,,,,,,565.0,35.0,4.612389380530973,16.142857142857142,0.5716814159292035,0.4265486725663717,84.95575221238938,67.51796460176993,0.0500233147464019,0.6499507612528665,-4.001904322255042,-1.1377847540763115,-2.864119568178731,sentence,33,31
conv_28251d850afb41a79b06bb6449c3d4e9,LLM-LLM-cross,2,0,,,,,,,,,,,571.0,33.0,4.716287215411558,17.303030303030305,0.4991243432574431,0.3572679509632224,94.57092819614712,64.0762771320915,0.0564569002718629,0.5481155762985885,-3.354035800503146,-0.4863979278072234,-2.867637872695923,sentence,33,31
conv_b90e5cfa7ee6419ea19c6a8c24df0071,LLM-LLM-cross,2,0,,,,,,,,,,,555.0,28.0,4.52972972972973,19.821428571428573,0.5171171171171172,0.3963963963963964,77.47747747747748,64.9227364864865,0.0698356980178431,0.484188058301886,-3.1793023072756252,-0.3550318158589877,-2.824270491416638,sentence,28,26
conv_eaa2de1e38814f44930c459404db4f15,LLM-LLM-cross,2,0,,,,,,,,,,,512.0,32.0,4.650390625,16.0,0.55859375,0.42578125,89.84375,70.63484375,0.0672877327406948,0.6473085074770526,-3.813898430151098,-1.0475428244646858,-2.766355605686412,sentence,36,34
conv_765d21e393c94b72a40f7dbd24491f2b,LLM-LLM-cross,2,0,,,,,,,,,,,557.0,33.0,4.626570915619389,16.87878787878788,0.5152603231597845,0.3824057450628366,93.3572710951526,67.8911811109298,0.0483047940691467,0.5933793452727443,-3.4211502484977245,-0.6215582974255085,-2.799591951072216,sentence,34,32
conv_4cba6a3404684bc3810c44422a4d6e3f,LLM-LLM-cross,2,0,,,,,,,,,,,556.0,30.0,4.719424460431655,18.533333333333335,0.5683453237410072,0.4442446043165468,75.53956834532374,62.645249400479656,0.0548263904725921,0.5668584471619529,-2.962283056357811,-0.4955940698755198,-2.4666889864822914,sentence,31,29
conv_26a2298978e547019b534db871b6cf78,LLM-LLM-cross,2,0,,,,,,,,,,,573.0,33.0,4.4118673647469455,17.363636363636363,0.525305410122164,0.3944153577661431,73.29842931937172,70.20986197049027,0.0655158536998856,0.5605749062684904,-3.377134547151368,-0.799204984615589,-2.577929562535779,sentence,31,29
conv_71cc822bdd1b40f8a24788e4a599b9bf,LLM-LLM-cross,2,0,,,,,,,,,,,557.0,32.0,4.703770197486535,17.40625,0.5457809694793537,0.4308797127468581,91.56193895870736,64.62187528052068,0.0437841659059371,0.5492806122448266,-3.016942808628082,-0.6155982661247253,-2.401344542503357,sentence,27,25
conv_3d0353b65e974fb7958a2c29e0d2c66a,LLM-LLM-cross,2,0,,,,,,,,,,,579.0,18.0,4.414507772020725,32.166666666666664,0.5043177892918825,0.385146804835924,101.89982728842833,55.83350172711572,0.1194208064726985,0.4942182986305373,-2.324304096839007,-0.3879871999516207,-1.9363168968873865,sentence,19,17
conv_f8fbf3f7fdc54bf498ebaf712a9b713d,LLM-LLM-cross,2,0,,,,,,,,,,,567.0,23.0,4.670194003527337,24.652173913043477,0.5291005291005291,0.4056437389770723,100.52910052910052,51.70510697032438,0.0885349499923246,0.5296644122362333,-2.7565033902292666,-0.9436012091843978,-1.8129021810448689,sentence,25,23
conv_9e9742396c7348699e424c6395ccc5af,LLM-LLM-cross,2,0,,,,,,,,,,,563.0,25.0,4.5435168738898755,22.52,0.5364120781527532,0.413854351687389,104.79573712255772,60.45819467140322,0.0649661106392215,0.6177955087022109,-2.839631572365761,-0.612184410293897,-2.2274471620718637,sentence,26,24
conv_570e2a67563b434582c0bfdc39f67b8c,LLM-LLM-cross,2,0,,,,,,,,,,,582.0,13.0,4.5446735395189,44.76923076923077,0.4965635738831615,0.3694158075601375,87.62886597938143,37.83752973830295,0.1229061781948517,0.6017413170255137,-2.230939583344893,-0.3168064897710627,-1.9141330935738303,sentence,13,11
conv_178fdc669d7648bdb7e69ddfdf0712c7,LLM-LLM-cross,2,0,,,,,,,,,,,539.0,22.0,4.912801484230056,24.5,0.5176252319109462,0.3896103896103896,107.60667903525048,51.84987476808905,0.0894200707568928,0.5940896438368228,-2.9772948622703552,-0.3946673490784385,-2.5826275131919165,sentence,24,22
conv_9a9c64571a5545249de7c0a5f7dfacdc,LLM-LLM-cross,2,0,,,,,,,,,,,577.0,18.0,4.620450606585789,32.05555555555556,0.4748700173310225,0.3431542461005199,98.78682842287697,47.03205998459467,0.1291732276599066,0.5028212954497016,-2.063143774867058,-0.5009773224592209,-1.562166452407837,sentence,18,16
conv_0a3189321e4e43098c5ef999160bfdb6,LLM-LLM-cross,2,0,,,,,,,,,,,552.0,33.0,4.489130434782608,16.727272727272727,0.5090579710144928,0.3804347826086957,81.52173913043478,68.78073122529648,0.0541237762147126,0.5527550602875363,-3.482160580158234,-0.7489642977714539,-2.7331962823867797,sentence,37,35
conv_0ac572991bf944eca5bed3e16af30e88,LLM-LLM-cross,2,0,,,,,,,,,,,566.0,34.0,4.561837455830389,16.647058823529413,0.508833922261484,0.3586572438162544,83.03886925795052,67.37286426938266,0.0555235195826925,0.526628318644106,-3.555413545880999,-0.7025783164160592,-2.8528352294649397,sentence,37,35
conv_b1103c3eb863432c8384c8627a660ac3,LLM-LLM-cross,2,0,,,,,,,,,,,473.0,26.0,4.5665961945031714,18.192307692307693,0.5285412262156448,0.3932346723044397,93.02325581395348,63.16896202634574,0.0570424528399958,0.5499319770978426,-2.892664462327957,-0.7653445402781168,-2.1273199220498404,sentence,26,24
conv_fa0c65b91afc4c389eb874f7308d5faa,LLM-LLM-cross,2,0,,,,,,,,,,,368.0,19.0,4.616847826086956,19.36842105263158,0.5842391304347826,0.4483695652173913,86.95652173913044,58.66681350114419,0.0702351182924263,0.5550355378281657,-3.1953880058394537,-0.6386320458518134,-2.5567559599876404,sentence,20,18
conv_ff28321c0fb7441983508badf01ffec0,LLM-LLM-cross,2,0,,,,,,,,,,,566.0,32.0,4.65017667844523,17.6875,0.4964664310954063,0.3586572438162544,79.50530035335689,62.72953732332158,0.0887733686430181,0.5060347986359118,-3.0371929310983226,-0.5738577977303536,-2.463335133367969,sentence,33,31
conv_80e76b8190a44320ad030386848d8583,LLM-LLM-cross,2,0,,,,,,,,,,,563.0,30.0,4.467140319715808,18.766666666666666,0.4689165186500888,0.3339253996447602,79.92895204262878,66.52182445233868,0.0725116343085233,0.4942182986305373,-2.938868918589183,-0.6546647676399776,-2.2842041509492055,sentence,30,28
conv_9bf252460d2c4d33b9825102bb13f941,LLM-LLM-cross,2,0,,,,,,,,,,,597.0,27.0,4.447236180904523,22.11111111111111,0.4974874371859296,0.3752093802345058,77.05192629815745,60.39724734785038,0.0800767938123419,0.5303788567747105,-3.0524987825031937,-0.7159361489887895,-2.3365626335144043,sentence,31,29
conv_a2884b1c2b4643ff81fc3e5b2e2a60dd,LLM-LLM-cross,2,0,,,,,,,,,,,564.0,23.0,4.677304964539007,24.52173913043478,0.5035460992907801,0.3599290780141844,95.74468085106383,56.99543478260871,0.0682497359699039,0.5711039769917361,-2.991451821543954,-0.7812637849287554,-2.2101880366151985,sentence,24,22
conv_b505123883ea44d4876074bd58653b6e,LLM-LLM-cross,2,0,,,,,,,,,,,560.0,16.0,4.705357142857143,35.0,0.5446428571428571,0.4125,78.57142857142857,48.640000000000015,0.142131124455822,0.4596230813581177,-1.8546881357828775,-0.4414275328318278,-1.4132606029510495,sentence,17,15
conv_5930186763964b21a8ee6b2029332369,LLM-LLM-cross,2,0,,,,,,,,,,,546.0,27.0,4.532967032967033,20.22222222222222,0.5366300366300366,0.3992673992673993,95.23809523809524,64.8325213675214,0.0628105121784357,0.5612019405458024,-3.570568921389403,-0.8165112689689353,-2.754057652420468,sentence,29,27
conv_bdeda53e95f04cf1b3e5c13f96aa99ff,LLM-LLM-cross,2,0,,,,,,,,,,,558.0,20.0,4.799283154121864,27.9,0.525089605734767,0.3835125448028674,78.85304659498208,51.616500000000016,0.0886074162254546,0.5240240952491177,-2.7962412900394864,-0.4810724258422851,-2.3151688641972012,sentence,20,18
conv_eee2c108934a448ab74cfc6912355a25,LLM-LLM-cross,2,0,,,,,,,,,,,551.0,15.0,4.7749546279491835,36.733333333333334,0.5480943738656987,0.4319419237749546,78.0399274047187,41.65266303690261,0.1034991325260456,0.5097318199593515,-2.0397689597947255,-0.742079496383667,-1.2976894634110587,sentence,16,14
conv_50c637b27c884729805590022a0ead05,LLM-LLM-cross,2,0,,,,,,,,,,,595.0,26.0,4.665546218487395,22.884615384615383,0.5260504201680672,0.4100840336134453,60.50420168067227,58.20005656108597,0.0741419034986343,0.4965456625980248,-2.5886438298225403,-0.5612646126747132,-2.027379217147827,sentence,27,25
conv_03e7d9284cf44e8fb61638e54df896e5,LLM-LLM-cross,2,0,,,,,,,,,,,573.0,22.0,4.806282722513089,26.045454545454547,0.4921465968586387,0.3507853403141361,62.82722513089005,51.80095787720134,0.0785972777338235,0.4916979653413195,-2.369131016731262,-1.0280178546905518,-1.3411131620407104,sentence,22,20
conv_87816233df544a0b937267963defe581,LLM-LLM-cross,2,0,,,,,,,,,,,582.0,20.0,4.493127147766323,29.1,0.5154639175257731,0.4072164948453608,89.34707903780068,56.64901546391755,0.1105676532511649,0.4799416790156448,-2.218072685930464,-0.591263837284512,-1.626808848645952,sentence,20,18
conv_a4ed21f7ca104807b9a9d0ad3306b343,LLM-LLM-cross,2,0,,,,,,,,,,,604.0,22.0,4.501655629139073,27.454545454545453,0.5115894039735099,0.4105960264900662,76.15894039735099,58.09148404575558,0.1041936582124093,0.5378589561874308,-2.4069864392280578,-0.4900656938552856,-1.916920745372772,sentence,22,20
conv_6555ccef181c4b31b37d68cee3d3698b,LLM-LLM-cross,2,0,,,,,,,,,,,586.0,24.0,4.7679180887372015,24.416666666666668,0.5119453924914675,0.3805460750853242,97.26962457337883,56.59576934015929,0.08323463895018,0.4973848171482193,-2.300169744274833,-0.7991134145043113,-1.5010563297705215,sentence,24,22
conv_0ac4c30d744042fea1e4c338507d1c33,LLM-LLM-cross,2,0,,,,,,,,,,,592.0,22.0,4.506756756756757,26.90909090909091,0.4898648648648648,0.3581081081081081,79.39189189189189,59.6246375921376,0.0972859117082888,0.4799416790156448,-2.529717899504162,-0.5390228657495408,-1.9906950337546212,sentence,23,21
conv_24476b5202864b1ab56881db9d44f19e,LLM-LLM-cross,2,0,,,,,,,,,,,593.0,20.0,4.424957841483979,29.65,0.475548060708263,0.3322091062394603,91.06239460370996,56.902138701517714,0.1073451013911666,0.4993086557374065,-2.2624476018704867,-0.4232378131464908,-1.839209788723996,sentence,21,19
conv_c99b39f56f074087a26247b0b7ac2163,LLM-LLM-cross,2,0,,,,,,,,,,,575.0,13.0,4.603478260869565,44.23076923076923,0.52,0.3808695652173913,99.13043478260867,38.35120401337794,0.1714253455271115,0.5754302892583374,-1.7152599891026814,-0.2970686952273051,-1.4181912938753765,sentence,14,12
conv_2a126ff186074443bd5a0d03e8976c30,LLM-LLM-cross,2,0,,,,,,,,,,,570.0,28.0,4.5964912280701755,20.357142857142858,0.5140350877192983,0.3912280701754386,85.96491228070175,61.79565789473688,0.0720407500238121,0.4916979653413195,-2.8820446687085286,-0.7301171634878431,-2.151927505220686,sentence,30,28
conv_dc57b3449b8a4ae9a2595f66199ff7ad,LLM-LLM-cross,2,0,,,,,,,,,,,581.0,6.0,4.363166953528399,96.83333333333331,0.4629948364888124,0.333907056798623,103.27022375215148,-9.25014486517496,0.3757417005149482,0.5432816329757046,-1.2350267469882965,-0.3264245986938476,-0.9086021482944489,sentence,6,4
conv_45ef4ab1c6034ce7bb6939a519fca4db,LLM-LLM-cross,2,0,,,,,,,,,,,610.0,15.0,4.267213114754099,40.666666666666664,0.4737704918032787,0.3557377049180328,88.52459016393442,49.75341530054645,0.1726490320863682,0.4726679668146564,-1.877692433503958,-0.466932150033804,-1.4107602834701538,sentence,15,13
conv_04eca406e5114ba4ae5938ba19a52e8d,LLM-LLM-cross,2,0,,,,,,,,,,,614.0,17.0,4.311074918566775,36.11764705882353,0.4820846905537459,0.3631921824104234,79.80456026058631,54.71174458708568,0.1441723966904948,0.4726679668146564,-1.7541078090667723,-0.4282624642054239,-1.3258453448613483,sentence,17,15
conv_51d774c5fb2f42139ec505986712395b,LLM-LLM-cross,2,0,,,,,,,,,,,600.0,10.0,4.595,60.0,0.46,0.3333333333333333,90.0,22.27800000000001,0.2208591706698138,0.4596230813581177,-1.7530130810207791,-0.8905542294184366,-0.8624588516023424,sentence,11,9
conv_bb18393399c2480f8f1c02dd58a30e00,LLM-LLM-cross,2,0,,,,,,,,,,,613.0,3.0,4.407830342577488,204.33333333333337,0.4551386623164764,0.3425774877650897,109.29853181076672,-122.01194671016852,0.3979030605097824,0.5036524753455797,-0.8331711292266846,-0.1116788387298584,-0.7214922904968262,sentence,3,1
conv_154bc605357247a684642fbdc77fb8cc,LLM-LLM-cross,2,0,,,,,,,,,,,605.0,13.0,4.553719008264463,46.53846153846154,0.4975206611570248,0.3801652892561983,87.60330578512398,38.08209790209793,0.159435793676762,0.5037520428392697,-1.592379396611994,-0.2842335700988769,-1.308145826513117,sentence,13,11
conv_6b3761f56ece495e8fa32d18e652921e,LLM-LLM-cross,2,0,,,,,,,,,,,619.0,16.0,4.670436187399031,38.6875,0.4781906300484653,0.3618739903069466,82.39095315024232,41.555555836025874,0.1441116952578852,0.5126263887836977,-1.9753451744715371,-1.6970656315485635,-0.2782795429229736,sentence,17,15
conv_99564fb0e40f4012a3d98e028e94d014,LLM-LLM-cross,2,0,,,,,,,,,,,582.0,29.0,4.70446735395189,20.06896551724138,0.5223367697594502,0.3917525773195876,91.06529209621992,62.03613402061856,0.0719839786542427,0.5180466687772141,-3.03612311133023,-0.659685009512408,-2.3764381018178216,sentence,31,29
conv_db27495265644fc88789058fc40bf4f7,LLM-LLM-cross,2,0,,,,,,,,,,,602.0,20.0,4.568106312292358,30.1,0.4651162790697674,0.3322259136212624,71.42857142857143,52.19413122923589,0.1160648860182139,0.5267360561049717,-2.033473319477505,-0.3854242430792914,-1.6480490763982136,sentence,20,18
conv_4f8dd055daf24e77a953e5a4974ccb10,LLM-LLM-cross,2,0,,,,,,,,,,,610.0,29.0,4.637704918032787,21.03448275862069,0.4786885245901639,0.3590163934426229,86.88524590163935,61.63614754098363,0.1027474905675032,0.5037520428392697,-2.713963994273433,-0.5421763746826737,-2.1717876195907593,sentence,29,27
conv_63904aa4d0f6426d8d4f7fc7e059f011,LLM-LLM-cross,2,0,,,,,,,,,,,587.0,26.0,4.403747870528109,22.576923076923077,0.5281090289608177,0.4003407155025553,81.7717206132879,66.31533449089244,0.1099722106656943,0.5718457023829904,-3.1002868943744235,-0.8296405408117506,-2.270646353562673,sentence,29,27
conv_218db07ebe0d4941915e4d31848a9bb3,LLM-LLM-cross,2,0,,,,,,,,,,,511.0,25.0,4.477495107632094,20.44,0.4598825831702544,0.3072407045009784,82.1917808219178,66.22460352250492,0.1119330347787408,0.4965456625980248,-2.51153462347777,-0.7165654249813246,-1.794969198496445,sentence,25,23
conv_447ec2808e22481cbc3ffac9441e62ec,LLM-LLM-cross,2,0,,,,,,,,,,,585.0,25.0,4.377777777777778,23.4,0.505982905982906,0.3811965811965812,88.88888888888889,60.1609230769231,0.0933308027422919,0.5494919099401241,-2.891440448852686,-0.858688663977843,-2.032751784874842,sentence,28,26
conv_820170dc479945598aabc2329d0923e5,LLM-LLM-cross,2,0,,,,,,,,,,,556.0,25.0,4.640287769784172,22.24,0.5251798561151079,0.3974820143884892,80.93525179856115,60.70888201438851,0.078337693780306,0.4976262895700559,-2.848268418312073,-2.0776867866516113,-0.7705816316604615,sentence,27,25
conv_eed72ce1cdf74fce9cdeff745a0f39b5,LLM-LLM-cross,2,0,,,,,,,,,,,535.0,28.0,4.588785046728972,19.107142857142858,0.5962616822429907,0.4710280373831775,78.50467289719626,65.04797897196265,0.0650864099855372,0.6189743489648083,-3.417946006021192,-0.8060128131220418,-2.61193319289915,sentence,33,31
conv_90e60b7b04cf4c65ac93d42f943fa553,LLM-LLM-cross,2,0,,,,,,,,,,,562.0,33.0,4.681494661921708,17.03030303030303,0.5160142348754448,0.3896797153024911,96.08540925266904,61.444971961608985,0.0526558025213603,0.5087619539282795,-2.969038942167836,-0.5665217945652623,-2.4025171476025737,sentence,33,31
conv_fb58032555404b07a98fd239af3a58e0,LLM-LLM-cross,2,0,,,,,,,,,,,550.0,24.0,4.694545454545454,22.916666666666668,0.509090909090909,0.3745454545454545,87.27272727272728,59.5971287878788,0.0923219451107245,0.5088644690137181,-3.211801821986834,-0.6804479310909907,-2.5313538908958435,sentence,26,24
conv_34a66c99abe94e008bacb405e83c8f3f,LLM-LLM-cross,2,0,,,,,,,,,,,539.0,23.0,4.6771799628942485,23.434782608695652,0.5231910946196661,0.3896103896103896,66.79035250463822,59.837192869242585,0.0910573910232897,0.5625413211628445,-3.0221481838009576,-0.6248844401402907,-2.3972637436606665,sentence,24,22
conv_5da754b0290141cc80c4b676ad446ab6,LLM-LLM-cross,2,0,,,,,,,,,,,536.0,28.0,4.643656716417911,19.142857142857142,0.5652985074626866,0.4328358208955223,83.95522388059702,63.81955223880598,0.0594504497181341,0.517909451971873,-3.188564717769623,-0.7862692594528198,-2.402295458316803,sentence,32,30
conv_c04ea564ba1a40c9807f05507bdc7b82,LLM-LLM-cross,2,0,,,,,,,,,,,575.0,27.0,4.772173913043479,21.296296296296298,0.528695652173913,0.4017391304347826,86.95652173913044,57.06865056360712,0.0668235807747838,0.5281841071937896,-3.014316532346937,-0.662953981646785,-2.3513625507001525,sentence,29,27
conv_320368511ab74cf597669a178dd61b34,LLM-LLM-cross,2,0,,,,,,,,,,,515.0,29.0,4.557281553398059,17.75862068965517,0.5398058252427185,0.4213592233009708,93.20388349514565,65.60611650485438,0.0712994487198552,0.5855848110077112,-3.2644504070281983,-0.7462649663289388,-2.5181854406992596,sentence,32,30
conv_b8bd22f858184e799a46041b7a367ef2,LLM-LLM-cross,2,0,,,,,,,,,,,560.0,34.0,4.425,16.470588235294116,0.5714285714285714,0.4678571428571428,82.14285714285714,70.61985294117648,0.0542450388651872,0.5918073045544618,-3.322932401465045,-0.8646065468589464,-2.458325854606098,sentence,38,36
conv_1ef503f8e6804a4e93cf8f206c4aee03,LLM-LLM-cross,2,0,,,,,,,,,,,597.0,29.0,4.49748743718593,20.58620689655172,0.474036850921273,0.3232830820770519,88.77721943048576,65.62944723618091,0.0743536980926507,0.4840142850685768,-3.2722296211868525,-0.7987734097987413,-2.473456211388111,sentence,34,32
conv_18e7fa5664874ead8907eb3433b94eb5,LLM-LLM-cross,2,0,,,,,,,,,,,582.0,30.0,4.508591065292096,19.4,0.4845360824742268,0.3659793814432989,79.03780068728523,65.62235051546394,0.0668911148401612,0.484188058301886,-2.930974085416113,-0.6171528015817914,-2.3138212838343213,sentence,30,28
conv_24978713ad074a04a9ea3ef06c1372f5,LLM-LLM-cross,2,0,,,,,,,,,,,515.0,24.0,4.70873786407767,21.458333333333332,0.5436893203883495,0.4135922330097087,85.4368932038835,56.26566545307446,0.0653711550830179,0.5513450173828942,-2.657162590460344,-0.648109192197973,-2.009053398262371,sentence,24,22
conv_e9071688131c4ce89808855b1b96ae02,LLM-LLM-cross,2,0,,,,,,,,,,,570.0,25.0,4.5964912280701755,22.8,0.5456140350877193,0.4245614035087719,101.75438596491227,60.94878947368423,0.0782794319990565,0.526628318644106,-2.903131780800996,-0.8299937424836336,-2.0731380383173623,sentence,29,27
conv_4c0bdefc8e1b4445bc06b61b85a48ccc,LLM-LLM-cross,2,0,,,,,,,,,,,620.0,21.0,4.47741935483871,29.52380952380953,0.4532258064516129,0.3338709677419355,58.06451612903226,53.10672043010754,0.1449843052125095,0.4536736023249611,-3.021160092949867,-0.9052386045455932,-2.115921488404274,sentence,22,20
