id,cond,n_annot,consistency,coherence,originality,surprisingness,enjoyment,quality,coherence_comp,creativity_comp,attract_comp,overall,llm,n_words,n_sentences,mean_word_length,mean_sentence_length,ttr,hapax_ratio,comma_density,flesch_approx,adjacent_sentence_similarity,semantic_distinctiveness,topic_novelty,topic_transience,topic_resonance,topic_entropy,word_novelty,word_transience,word_resonance,s_novelty,s_transience,s_resonance
244,HH,2,3.5,4.0,5.0,3.0,4.5,2.0,3.75,4.0,3.25,3.6666666666666665,0,498.0,33.0,4.120481927710843,15.090909090909092,0.44779116465863456,0.29116465863453816,42.16867469879518,76.67917305585982,0.09641744498906218,0.6670532994638607,4.743269093781407,4.697094617929154,0.07226344240287766,1.874836152172278,4.81284519720056,4.773121244267564,0.0350661481611787,-1.8104976485757267,-1.077721020754646,-0.6608139872550964
245,HH,2,3.0,1.5,5.0,1.0,4.5,2.5,2.25,3.0,3.5,2.9166666666666665,0,458.0,24.0,4.611353711790393,19.083333333333332,0.519650655021834,0.3624454148471616,41.48471615720524,60.195984352256204,0.11696257054971214,0.6586393317549611,4.909534702401478,4.888906419037597,-0.012532157472632295,1.7724780410659744,5.1114086472750975,4.909381824014819,0.1312248766866441,-1.9201308190822601,-1.1638149917125702,-0.3467775026957194
246,HH,2,2.5,3.0,4.0,2.0,3.0,3.0,2.75,3.0,3.0,2.9166666666666665,0,510.0,33.0,4.190196078431373,15.454545454545455,0.4137254901960784,0.25882352941176473,45.09803921568627,69.88863636363638,0.10716953698020953,0.5663360547671572,3.995815882171799,4.219418703273683,-0.3372027567515885,1.9938464954397446,4.979165420262382,4.79660143384881,0.1507143314062408,-2.5647401014963784,-1.2868979507022433,-1.1448563687941606
247,HH,2,3.5,5.0,3.5,4.5,4.0,3.5,4.25,4.0,3.75,4.0,0,509.0,27.0,4.080550098231827,18.85185185185185,0.45579567779960706,0.30648330058939094,43.222003929273086,76.67325838608747,0.08886518950212342,0.6170993597526137,4.550842652592595,4.5211722500323255,0.13807294518723132,2.055808624385551,4.959669654730742,4.867839054840963,0.02002592134218397,-1.7872082392374675,-1.1684162086910672,-0.45211142652175007
248,HH,2,1.5,1.5,5.0,1.0,4.0,3.5,1.5,3.0,3.75,2.75,0,493.0,43.0,3.894523326572008,11.465116279069768,0.4239350912778905,0.2961460446247465,50.70993914807302,87.94638567856977,0.07868581218656857,0.602702979765288,3.711502504502183,3.8034826767598147,-0.08640386973689583,2.3836243252340585,4.555662055680021,4.651641607796435,-0.11725446026878253,-2.1573239775264965,-1.4252136454862707,-0.6354303807020187
249,HH,2,4.5,4.5,4.0,4.5,4.5,4.0,4.5,4.25,4.25,4.333333333333333,0,567.0,29.0,4.37742504409171,19.551724137931036,0.4620811287477954,0.3368606701940035,54.673721340388006,71.35507936507939,0.10197667859452689,0.6079576363688319,5.437676622415178,5.379458062401553,0.08679850530066843,1.5357362639414183,4.41455107103233,4.376874255374785,-0.032838574245769525,-2.362030553817749,-1.128719425201416,-1.2953698760584782
250,HH,2,3.5,3.5,3.0,3.5,4.0,3.0,3.5,3.25,3.5,3.4166666666666665,0,512.0,44.0,4.43359375,11.636363636363637,0.498046875,0.36328125,54.6875,74.23776278409092,0.07226709569265129,0.6187898315168844,4.135488688734792,4.276927763213458,-0.17125701699453638,2.080646979180606,4.915999694175573,4.841759018360198,0.12423073151904837,-1.7733787033292983,-1.0544621679517958,-0.5248934521394617
251,HH,2,2.0,3.0,3.5,2.0,4.0,2.0,2.5,2.75,3.0,2.75,0,583.0,44.0,4.0102915951972555,13.25,0.43567753001715265,0.2727272727272727,54.888507718696395,83.97218481989712,0.0765885615546508,0.6698889102315754,4.417447331687681,4.4457479932752255,-0.020795125688806027,2.104625475034159,4.985418763352426,4.897943002453235,0.1302510962192416,-1.7347314000129699,-0.9169625520706177,-0.7500312328338623
252,HH,2,4.0,3.5,4.5,3.0,3.5,3.0,3.75,3.75,3.25,3.5833333333333335,0,477.0,30.0,4.190775681341719,15.9,0.49266247379454925,0.34591194968553457,31.446540880503143,78.25121698113209,0.08213752933534214,0.6497291756448256,4.296934159785439,4.196261912762828,0.0765894507411063,2.0501934673929116,4.863052596804498,4.841972048941136,0.07645691502062384,-2.121136948466301,-1.4607800096273422,-0.6874793688456218
253,HH,2,4.0,4.5,5.0,3.0,4.5,4.0,4.25,4.0,4.25,4.166666666666667,0,612.0,59.0,4.171568627450981,10.372881355932204,0.43137254901960786,0.2761437908496732,45.7516339869281,85.71829012961119,0.08014285651461564,0.6175485132710784,3.6155960993719245,3.6977715135479956,-0.09176871963852487,2.2854849472533276,4.766898554512415,4.69523424173377,0.0803958303688678,-1.8994545482453846,-0.9170808792114258,-0.9886229991912842
254,HH,2,3.5,4.0,2.0,3.5,1.5,2.0,3.75,2.75,1.75,2.75,0,594.0,37.0,3.8973063973063975,16.054054054054053,0.4175084175084175,0.27104377104377103,30.303030303030305,84.14922604422605,0.09383665502708156,0.5738859746671086,4.166430700188296,4.129689432379852,0.04643532420121802,2.3280429500799853,4.577004782701788,4.544188098908532,0.08217972173264446,-1.8832570371173678,-1.2028234118507022,-0.5673446893692017
255,HH,2,1.0,1.0,5.0,1.0,4.0,3.5,1.0,3.0,3.75,2.5833333333333335,0,515.0,32.0,4.153398058252427,16.09375,0.5067961165048543,0.36699029126213595,42.71844660194175,78.30217384708742,0.08983422995608592,0.6042688880410038,4.73443289162067,4.600467198822804,0.10914983406404659,1.9580278946494674,4.621302371440574,4.613522472622983,0.03068127224283132,-1.8710596826341417,-1.1882519986894395,-0.630525084102855
256,H-LLM,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,460.0,29.0,4.876086956521739,15.862068965517242,0.558695652173913,0.42391304347826086,84.78260869565217,59.78891304347829,0.056014049930133945,0.6926989745593612,4.825421460561764,4.906635416204095,-0.09955205729745556,1.8167630036383304,4.871168189814946,4.842377770006242,-0.001286625207723683,-2.383459061384201,-1.4028046876192093,-0.728588612874349
257,H-LLM,2,5.0,4.5,1.5,4.0,2.5,4.5,4.75,2.75,3.5,3.6666666666666665,1,397.0,28.0,4.6397984886649875,14.178571428571429,0.5869017632241813,0.4508816120906801,70.52896725440806,67.35508501259449,0.03710666276874871,0.6402394811309025,5.353838013465228,5.3551324590723866,-0.004689688237132426,1.5746027038978725,5.019036127999963,4.7761665197300145,0.20619363247367212,-2.6811042513166154,-1.6799408197402954,-0.7363796600928674
